approach,scenario,edge_servers,functions,round,user_type,latency_mean,latency_std,utilisation_mean,utilisation_std,mec_systems,prediction,iterations,ants
ilp,2,100,5,4,Aggregate,181.27542824074075,11.997621746161135,0.04755014574387512,0.010292958814267006,5,NONE,,
ilp,2,100,5,4,ambulanceUser,171.57141463414635,15.73607496641969,0.057692602814223726,0.011473144009152012,5,NONE,,
ilp,2,100,5,4,genericUser,184.10110909090912,8.922853930277228,0.04573416818461577,0.009389518453010694,5,NONE,,
ilp,2,100,5,4,operaUser,163.78907741935484,13.713950892134966,0.05775488493936544,0.008472977726083108,5,NONE,,
ilp,2,100,5,5,Aggregate,182.1207072796935,11.215573888317552,0.04881303030828409,0.009785619527022183,5,NONE,,
ilp,2,100,5,5,ambulanceUser,173.43436170212763,15.560812762982156,0.05530710212210137,0.010510293543939146,5,NONE,,
ilp,2,100,5,5,genericUser,184.0905763636364,8.924851705034467,0.047133776810793275,0.009076568710366615,5,NONE,,
ilp,2,100,5,5,operaUser,170.99034177215188,15.550091832432937,0.05857225481455301,0.007619533111205584,5,NONE,,
ilp,2,200,5,1,Aggregate,183.22011990776326,11.24240546157868,0.03497681539596287,0.007812792784523423,5,NONE,,
ilp,2,200,5,1,ambulanceUser,173.3404651162791,15.668786866689908,0.0424543148018079,0.00842702075401139,5,NONE,,
ilp,2,200,5,1,genericUser,185.21831181818183,8.924085758454252,0.03348617328987273,0.007010238034268606,5,NONE,,
ilp,2,200,5,1,operaUser,171.99742405063293,15.554512577373572,0.043319687815252826,0.006441587595165138,5,NONE,,
ilp,2,200,5,2,Aggregate,182.63623732718892,11.841276035562913,0.03468483515665389,0.007549490020314073,5,NONE,,
ilp,2,200,5,2,ambulanceUser,173.47906976744184,15.67097721357382,0.04192677668307222,0.007642586804481465,5,NONE,,
ilp,2,200,5,2,genericUser,185.2857918181818,8.925229748883815,0.03323610375834065,0.006890471244751808,5,NONE,,
ilp,2,200,5,2,operaUser,166.78245283018867,14.510817177565695,0.04274899271960091,0.005404132144804762,5,NONE,,
ilp,2,200,5,3,Aggregate,183.1774873174481,11.232093409821449,0.03686474597206554,0.008406207669466117,5,NONE,,
ilp,2,200,5,3,ambulanceUser,174.58717021276595,15.520895495118756,0.04357076328313159,0.008468333016344238,5,NONE,,
ilp,2,200,5,3,genericUser,185.16554545454542,8.922840381913065,0.03535257591911354,0.007714230679668728,5,NONE,,
ilp,2,200,5,3,operaUser,171.5987922077922,15.543594471899574,0.045619318989124545,0.006633330340700622,5,NONE,,
ilp,2,200,5,4,Aggregate,183.1897826759474,11.223010129015497,0.03448397627251985,0.008304365689304509,5,NONE,,
ilp,2,200,5,4,ambulanceUser,172.97469047619046,15.71044964733252,0.041620826538609754,0.009511267396823144,5,NONE,,
ilp,2,200,5,4,genericUser,185.1651472727273,8.924821913187548,0.032922333856230626,0.007440325768111915,5,NONE,,
ilp,2,200,5,4,operaUser,171.64099337748345,15.54843247168738,0.043875095125118356,0.006538376814972532,5,NONE,,
ilp,2,200,5,5,Aggregate,183.0657463377024,11.359412747871293,0.03439754664163993,0.007956473220401212,5,NONE,,
ilp,2,200,5,5,ambulanceUser,172.311475,15.725991108935974,0.04138990219663691,0.008632537084896518,5,NONE,,
ilp,2,200,5,5,genericUser,185.18475272727272,8.924129940373332,0.032916944865234235,0.007225765626182364,5,NONE,,
ilp,2,200,5,5,operaUser,170.95914649681526,15.501184285119047,0.042989697799897135,0.006097117296950858,5,NONE,,
ilp,2,300,5,1,Aggregate,184.16523538461536,11.230310427254954,0.029080001089541795,0.006065277739152179,5,NONE,,
ilp,2,300,5,1,ambulanceUser,174.37946511627908,15.669748620387473,0.03405008875431675,0.005535548981073244,5,NONE,,
ilp,2,300,5,1,genericUser,186.1513027272727,8.92482856097296,0.028002431950347375,0.005485675906175853,5,NONE,,
ilp,2,300,5,1,operaUser,172.9302929936306,15.546666640935403,0.035268614360424236,0.005704202696070245,5,NONE,,
ilp,2,300,5,2,Aggregate,184.0762405551272,11.258725599334097,0.03017398767065187,0.006442215534728164,5,NONE,,
ilp,2,300,5,2,ambulanceUser,173.48319512195124,15.710354966103587,0.03604235909010238,0.007717388963319353,5,NONE,,
ilp,2,300,5,2,genericUser,186.0937990909091,8.920903119949367,0.02902365645270627,0.005829406831700788,5,NONE,,
ilp,2,300,5,2,operaUser,172.6339358974359,15.542433830118316,0.03674296915489988,0.005363602923920784,5,NONE,,
ilp,2,300,5,3,Aggregate,183.48516563944528,11.838084475426351,0.030373286227447734,0.006373344571783813,5,NONE,,
ilp,2,300,5,3,ambulanceUser,174.2137441860465,15.675206812781681,0.036524585517962116,0.006612702743881669,5,NONE,,
ilp,2,300,5,3,genericUser,186.12368181818184,8.920771319361076,0.029196255521748638,0.005773322350444709,5,NONE,,
ilp,2,300,5,3,operaUser,167.33228387096776,14.45712028669019,0.03701991788407285,0.005233113345793356,5,NONE,,
ilp,2,300,5,4,Aggregate,183.17773348694314,12.119125908050806,0.0281287238212609,0.006218530845693489,5,NONE,,
ilp,2,300,5,4,ambulanceUser,174.266,15.685185552282249,0.03393911961946559,0.00472566595750526,5,NONE,,
ilp,2,300,5,4,genericUser,186.14735181818182,8.926865715577602,0.0269883207186082,0.005770935928093436,5,NONE,,
ilp,2,300,5,4,operaUser,165.04329559748427,13.256704282640747,0.03444694013318018,0.0047344593849833905,5,NONE,,
ilp,2,300,5,5,Aggregate,184.08094969040246,11.238878600902876,0.029052088952226104,0.006362146667485316,5,NONE,,
ilp,2,300,5,5,ambulanceUser,173.043075,15.722524214034381,0.03356540624544886,0.006617137180362446,5,NONE,,
ilp,2,300,5,5,genericUser,186.07644363636362,8.920485670334124,0.0279885153425224,0.005852301659040376,5,NONE,,
ilp,2,300,5,5,operaUser,172.54457894736842,15.545841934016781,0.0355612881558127,0.005403328112925093,5,NONE,,
maxfit,2,100,1,1,Aggregate,57.32667923076922,11.184740330932676,0.030046630255808036,0.015526161359635677,5,NONE,,
maxfit,2,100,1,1,ambulanceUser,47.97245454545453,15.637797058996224,0.04179634122108888,0.017081113240699847,5,NONE,,
maxfit,2,100,1,1,genericUser,59.262798181818184,8.928153860302078,0.02751534591661158,0.014162738068358199,5,NONE,,
maxfit,2,100,1,1,operaUser,46.31292948717948,15.551679194102679,0.044581409041985876,0.014826580200117378,5,NONE,,
maxfit,2,100,1,2,Aggregate,57.340387220939185,11.16355192522669,0.031243030742641828,0.015771724787148323,5,NONE,,
maxfit,2,100,1,2,ambulanceUser,48.27444444444444,15.596490797838811,0.039703525934462254,0.016856048208753804,5,NONE,,
maxfit,2,100,1,2,genericUser,59.25559181818181,8.927117713328917,0.028387080941409223,0.014093708779581672,5,NONE,,
maxfit,2,100,1,2,operaUser,46.30949350649351,15.551889139495145,0.0491704495590311,0.014092961066874552,5,NONE,,
maxfit,2,100,1,3,Aggregate,57.25399227799227,11.246531877927463,0.050484979982742505,0.019015704149939666,5,NONE,,
maxfit,2,100,1,3,ambulanceUser,46.15653846153846,15.718391540596059,0.058258242931505534,0.015537834428407914,5,NONE,,
maxfit,2,100,1,3,genericUser,59.25542090909091,8.927000007701693,0.04896145330069673,0.01930664743941092,5,NONE,,
maxfit,2,100,1,3,operaUser,45.915717948717955,15.541305075681953,0.05928448059331032,0.014389694140853894,5,NONE,,
maxfit,2,100,1,4,Aggregate,57.31987059724349,11.184611152142098,0.043884916410879035,0.01771748073981252,5,NONE,,
maxfit,2,100,1,4,ambulanceUser,49.41691836734694,15.41651319721369,0.05272997256440465,0.018872191749002194,5,NONE,,
maxfit,2,100,1,4,genericUser,59.25689090909091,8.926624669589733,0.04110928192105825,0.016533658668358223,5,NONE,,
maxfit,2,100,1,4,operaUser,46.214917197452216,15.549606918505138,0.060571478113300145,0.015213793228680722,5,NONE,,
maxfit,2,100,1,5,Aggregate,57.271991538461535,11.227993329213023,0.02331158998087213,0.011541594921443816,5,NONE,,
maxfit,2,100,1,5,ambulanceUser,48.291999999999994,15.604444401865422,0.03368622971042766,0.013898490491944544,5,NONE,,
maxfit,2,100,1,5,genericUser,59.25393454545454,8.926371591529803,0.021348117239861752,0.010406508506967983,5,NONE,,
maxfit,2,100,1,5,operaUser,45.81368387096774,15.537894295549615,0.03423392047946193,0.010795125141560521,5,NONE,,
maxfit,2,200,1,1,Aggregate,56.721090909090904,11.73860151084591,0.03655678748770525,0.01394552825684426,5,NONE,,
maxfit,2,200,1,1,ambulanceUser,48.284311111111116,15.600122956715644,0.04236494541812558,0.014032589177642222,5,NONE,,
maxfit,2,200,1,1,genericUser,59.26150818181818,8.926872098556764,0.03497607219088217,0.013857561696246993,5,NONE,,
maxfit,2,200,1,1,operaUser,40.93805882352941,14.513708382184614,0.046213125524545005,0.00959619497954644,5,NONE,,
maxfit,2,200,1,2,Aggregate,57.32948225308641,11.173426990344776,0.02173159846574166,0.010796217986554101,5,NONE,,
maxfit,2,200,1,2,ambulanceUser,47.64597674418604,15.668809892644282,0.029113851593590638,0.010180463287183882,5,NONE,,
maxfit,2,200,1,2,genericUser,59.25488090909091,8.926514203469848,0.019884431637852806,0.009706722852184916,5,NONE,,
maxfit,2,200,1,2,operaUser,46.208254901960785,15.551032443949033,0.03293713197018759,0.010801394826668765,5,NONE,,
maxfit,2,200,1,3,Aggregate,57.34632159264931,11.162647882874175,0.015965701732071787,0.008011441153141284,5,NONE,,
maxfit,2,200,1,3,ambulanceUser,49.914352941176475,15.310757787677955,0.019012547340496642,0.009283770293448441,5,NONE,,
maxfit,2,200,1,3,genericUser,59.25993,8.927289513297987,0.01469356745590231,0.007224392252577082,5,NONE,,
maxfit,2,200,1,3,operaUser,46.21123225806451,15.550131519809348,0.0239912409434057,0.007999092255253384,5,NONE,,
maxfit,2,200,1,4,Aggregate,57.27703861003861,11.222983708925671,0.016399616164826488,0.008092944257722372,5,NONE,,
maxfit,2,200,1,4,ambulanceUser,46.168564102564105,15.720293176914707,0.023866156574932684,0.01007072359284107,5,NONE,,
maxfit,2,200,1,4,genericUser,59.254236363636366,8.926533766536634,0.015004829769133168,0.007177410861006302,5,NONE,,
maxfit,2,200,1,4,operaUser,46.1123782051282,15.54715031801252,0.024368013339624642,0.008057397020510402,5,NONE,,
maxfit,2,200,1,5,Aggregate,57.31957087827428,11.191196634178194,0.02954966541249916,0.012997732614678152,5,NONE,,
maxfit,2,200,1,5,ambulanceUser,47.30464285714286,15.691718895446995,0.03898108622816104,0.013198428735025485,5,NONE,,
maxfit,2,200,1,5,genericUser,59.2631209090909,8.927378047318507,0.02758866555987306,0.012135356252406138,5,NONE,,
maxfit,2,200,1,5,operaUser,46.3113782051282,15.551080401153317,0.04083799979474861,0.011990194425043173,5,NONE,,
maxfit,2,300,1,1,Aggregate,56.40364070932922,12.004876884082712,0.013410540567149534,0.006801490821316367,5,NONE,,
maxfit,2,300,1,1,ambulanceUser,46.94117073170732,15.71332420893561,0.019142483872556397,0.0077557398586687015,5,NONE,,
maxfit,2,300,1,1,genericUser,59.25850818181818,8.927039620027964,0.012254761581822619,0.006086197139532632,5,NONE,,
maxfit,2,300,1,1,operaUser,38.760096153846156,13.469079645152782,0.020053791902649058,0.00678572572070698,5,NONE,,
maxfit,2,300,1,2,Aggregate,57.272960739030026,11.233099099665017,0.020803414920977904,0.010372527148773325,5,NONE,,
maxfit,2,300,1,2,ambulanceUser,46.169487179487184,15.726658051440445,0.0300906124267528,0.010982739498105415,5,NONE,,
maxfit,2,300,1,2,genericUser,59.260161818181814,8.927123132781366,0.019092020033367883,0.009439577826069544,5,NONE,,
maxfit,2,300,1,2,operaUser,46.317425,15.550161878892078,0.030305500381264144,0.010065302059818993,5,NONE,,
maxfit,2,300,1,3,Aggregate,57.21580337941628,11.291978255882965,0.027263318306653076,0.009435405443824282,5,NONE,,
maxfit,2,300,1,3,ambulanceUser,48.284600000000005,15.601065791681144,0.034344953366364304,0.00892014256539478,5,NONE,,
maxfit,2,300,1,3,genericUser,59.26403181818181,8.928052553215691,0.025751061090708665,0.008891471350714924,5,NONE,,
maxfit,2,300,1,3,operaUser,45.425057324840765,15.514164071468251,0.035828983019085235,0.007657061050093205,5,NONE,,
maxfit,2,300,1,4,Aggregate,56.25807561728395,12.126226528915376,0.026946063161058836,0.010702227228022916,5,NONE,,
maxfit,2,300,1,4,ambulanceUser,47.967045454545456,15.633545758228683,0.03514420625824128,0.011501501912948136,5,NONE,,
maxfit,2,300,1,4,genericUser,59.261376363636366,8.927413965283513,0.02521742584678282,0.009896522129954826,5,NONE,,
maxfit,2,300,1,4,operaUser,36.92369736842105,12.222700238208642,0.037082791775714,0.009327733164230459,5,NONE,,
maxfit,2,300,1,5,Aggregate,56.772446497305616,11.693583687381699,0.024687161885728462,0.010330876739070233,5,NONE,,
maxfit,2,300,1,5,ambulanceUser,47.973068181818185,15.636745555050217,0.03348648485332298,0.010210792644639546,5,NONE,,
maxfit,2,300,1,5,genericUser,59.260896363636355,8.927724421227843,0.023041680205287317,0.009718109776440144,5,NONE,,
maxfit,2,300,1,5,operaUser,41.610367741935484,14.755217126657161,0.03386690148515494,0.008378390081339006,5,NONE,,
maxfit,2,100,3,1,Aggregate,119.76896293436293,11.17875254029729,0.06911762529051872,0.02030018770168985,5,NONE,,
maxfit,2,100,3,1,ambulanceUser,110.07886046511626,15.669080979494977,0.08850298802690362,0.024130195193076034,5,NONE,,
maxfit,2,100,3,1,genericUser,121.69941363636362,8.92712759167418,0.06518799112031481,0.01812678913398777,5,NONE,,
maxfit,2,100,3,1,operaUser,108.53987499999998,15.54868166482525,0.09207175022183285,0.015105879414950462,5,NONE,,
maxfit,2,100,3,2,Aggregate,118.80329176289456,12.038616693925121,0.07964608037645572,0.019338668737191436,5,NONE,,
maxfit,2,100,3,2,ambulanceUser,110.08037209302326,15.672725169516713,0.09451472479847714,0.01843663716288874,5,NONE,,
maxfit,2,100,3,2,genericUser,121.69796454545454,8.927842943655838,0.07647950669238496,0.018261036851831634,5,NONE,,
maxfit,2,100,3,2,operaUser,100.79653205128206,13.230491702963722,0.09787607616062821,0.01443483969074076,5,NONE,,
maxfit,2,100,3,3,Aggregate,119.12443639167309,11.762383858107368,0.0628096590826603,0.02129598817120157,5,NONE,,
maxfit,2,100,3,3,ambulanceUser,109.38036585365855,15.714460701462361,0.08168188589716123,0.021678667825333064,5,NONE,,
maxfit,2,100,3,3,genericUser,121.69228454545456,8.927096918796005,0.05867295899813373,0.019150986181987937,5,NONE,,
maxfit,2,100,3,3,operaUser,103.57875641025642,14.59112245626873,0.08701868981076724,0.016271584529476846,5,NONE,,
maxfit,2,100,3,4,Aggregate,118.799599690881,12.034844954682557,0.09347540126849331,0.018764761737524803,5,NONE,,
maxfit,2,100,3,4,ambulanceUser,109.37665853658537,15.715921534561307,0.10631689296894765,0.01997131552475839,5,NONE,,
maxfit,2,100,3,4,genericUser,121.69116000000001,8.926410571063988,0.09065239015234723,0.017755747386455554,5,NONE,,
maxfit,2,100,3,4,operaUser,100.53570588235293,13.066677630060585,0.11033037556942181,0.014925489402106681,5,NONE,,
maxfit,2,100,3,5,Aggregate,119.72980692307694,11.205596430695667,0.05854959964421674,0.022463601633598396,5,NONE,,
maxfit,2,100,3,5,ambulanceUser,110.07139534883719,15.663645067996411,0.08376763763896906,0.0223654626941579,5,NONE,,
maxfit,2,100,3,5,genericUser,121.6890809090909,8.926388151442243,0.05395708975335764,0.01976795428836776,5,NONE,,
maxfit,2,100,3,5,operaUser,108.6477070063694,15.549852526821986,0.08381956936504904,0.018643686731239832,5,NONE,,
maxfit,2,200,3,1,Aggregate,119.7207159353349,11.501460940838623,0.041450642588330325,0.014039261496172486,5,NONE,,
maxfit,2,200,3,1,ambulanceUser,110.03238095238096,15.691759867961743,0.05642756396760973,0.013670905593837877,5,NONE,,
maxfit,2,200,3,1,genericUser,121.99461363636365,8.92759168390945,0.03852248912964745,0.012358269871980198,5,NONE,,
maxfit,2,200,3,1,operaUser,106.38073248407645,15.285182153524964,0.05795980250311645,0.01094401101481409,5,NONE,,
maxfit,2,200,3,2,Aggregate,119.72011778290995,11.501736380300386,0.06201247223139255,0.014878190071590542,5,NONE,,
maxfit,2,200,3,2,ambulanceUser,110.02664285714285,15.692926279403768,0.07454975961301108,0.014627952744032512,5,NONE,,
maxfit,2,200,3,2,genericUser,121.99427272727274,8.927669722877532,0.05922732691535445,0.013448769155664873,5,NONE,,
maxfit,2,200,3,2,operaUser,106.37970700636943,15.284748262633114,0.07817230520982518,0.012311137937241057,5,NONE,,
maxfit,2,200,3,3,Aggregate,120.05403233256352,11.188182160474712,0.06352231252914818,0.01487475754100094,5,NONE,,
maxfit,2,200,3,3,ambulanceUser,110.37725581395347,15.67143119864786,0.07527995846899924,0.013988941204906976,5,NONE,,
maxfit,2,200,3,3,genericUser,121.99404363636361,8.927402593902514,0.061006467237320436,0.01396503597033151,5,NONE,,
maxfit,2,200,3,3,operaUser,109.04178205128206,15.552096101975936,0.07802135769323101,0.01105513055113566,5,NONE,,
maxfit,2,200,3,4,Aggregate,119.39043692307692,11.794141597741692,0.05231723781904223,0.013803136276267123,5,NONE,,
maxfit,2,200,3,4,ambulanceUser,111.01337777777778,15.598107601257404,0.06555040250239617,0.014315514040138122,5,NONE,,
maxfit,2,200,3,4,genericUser,121.99463999999999,8.927384983199332,0.049710060650363576,0.012464020100192182,5,NONE,,
maxfit,2,200,3,4,operaUser,103.34104516129032,14.382605247511295,0.06697789894675571,0.01112882519902736,5,NONE,,
maxfit,2,200,3,5,Aggregate,119.94908678955454,11.290964585078001,0.04085659993792589,0.01431476983054782,5,NONE,,
maxfit,2,200,3,5,ambulanceUser,111.87904166666668,15.46520283480405,0.05257176440440464,0.01549994796749492,5,NONE,,
maxfit,2,200,3,5,genericUser,121.99691000000003,8.92696796439802,0.037957763683046694,0.012641119756169342,5,NONE,,
maxfit,2,200,3,5,operaUser,107.83711688311686,15.489220906388502,0.057911093353355356,0.011160925446714843,5,NONE,,
maxfit,2,300,3,1,Aggregate,119.34902619414483,12.022109104898217,0.049639712179062524,0.010792426285340028,5,NONE,,
maxfit,2,300,3,1,ambulanceUser,110.60172093023257,15.666403354411722,0.06199960841004805,0.012781606291124273,5,NONE,,
maxfit,2,300,3,1,genericUser,122.22399818181817,8.927872577636178,0.04746626928265498,0.009628329246830014,5,NONE,,
maxfit,2,300,3,1,operaUser,101.37267096774193,13.260701182274646,0.06163527119916528,0.007322471048045232,5,NONE,,
maxfit,2,300,3,2,Aggregate,119.81357915057914,11.622111792438941,0.057439521752190095,0.012019560008444018,5,NONE,,
maxfit,2,300,3,2,ambulanceUser,111.55180434782606,15.557600325699427,0.06937783391404431,0.011642553963344415,5,NONE,,
maxfit,2,300,3,2,genericUser,122.22164636363635,8.927070046215688,0.05534620785354107,0.010934353723121442,5,NONE,,
maxfit,2,300,3,2,operaUser,104.58651677852349,14.760487306833387,0.06920786355801985,0.010854033055193705,5,NONE,,
maxfit,2,300,3,3,Aggregate,119.32954615384615,12.032338588990756,0.03907165636489879,0.01016334895068648,5,NONE,,
maxfit,2,300,3,3,ambulanceUser,111.25053333333334,15.60096386824166,0.04677086629837133,0.01284236369583994,5,NONE,,
maxfit,2,300,3,3,genericUser,122.2180909090909,8.927453846987403,0.03720389938815251,0.009277057741754158,5,NONE,,
maxfit,2,300,3,3,operaUser,101.17571612903227,13.135022493544007,0.05009145138047717,0.00674689000087286,5,NONE,,
maxfit,2,300,3,4,Aggregate,119.03779060816012,12.263735456645103,0.04870324495647781,0.010401229388849659,5,NONE,,
maxfit,2,300,3,4,ambulanceUser,111.24515555555556,15.595322598539768,0.05787631910233754,0.010616939581452274,5,NONE,,
maxfit,2,300,3,4,genericUser,122.21698454545457,8.926633180273331,0.04681321127315379,0.009575425967243359,5,NONE,,
maxfit,2,300,3,4,operaUser,98.60633116883115,11.086730588319371,0.059523041807729424,0.007650360764666932,5,NONE,,
maxfit,2,300,3,5,Aggregate,120.27165207373271,11.199072858002767,0.05083808545186962,0.011495493862923162,5,NONE,,
maxfit,2,300,3,5,ambulanceUser,111.24635555555554,15.596093411136293,0.06013307034499085,0.013246273679181608,5,NONE,,
maxfit,2,300,3,5,genericUser,122.22368636363636,8.927378863828947,0.048979138231821595,0.010777543942598534,5,NONE,,
maxfit,2,300,3,5,operaUser,109.18184713375796,15.548577014273357,0.06119838877583382,0.008772900275282706,5,NONE,,
maxfit,2,100,5,1,Aggregate,182.17765895061729,11.198126017149063,0.09283327671893059,0.02054764303718673,5,NONE,,
maxfit,2,100,5,1,ambulanceUser,172.51253488372095,15.670615910570051,0.11107369898874873,0.02032456462477678,5,NONE,,
maxfit,2,100,5,1,genericUser,184.12802272727274,8.927362772882361,0.08873962167065447,0.018245342296644772,5,NONE,,
maxfit,2,100,5,1,operaUser,170.87177777777777,15.545061808642092,0.11713839041501918,0.016309961959761494,5,NONE,,
maxfit,2,100,5,2,Aggregate,182.23997525135343,11.138902235071598,0.10167301501982386,0.023718646357186433,5,NONE,,
maxfit,2,100,5,2,ambulanceUser,173.15486666666663,15.600492165313248,0.11963178164841971,0.025590187485500213,5,NONE,,
maxfit,2,100,5,2,genericUser,184.1292681818182,8.927035263761569,0.09694305373289372,0.02077193770576117,5,NONE,,
maxfit,2,100,5,2,operaUser,170.96029729729727,15.549846160386709,0.1313676968937179,0.019204805432744602,5,NONE,,
maxfit,2,100,5,3,Aggregate,182.2123059643687,11.17064776723564,0.10680232786284935,0.024907508178566178,5,NONE,,
maxfit,2,100,5,3,ambulanceUser,172.84193181818182,15.634603020220702,0.13193807138623917,0.028221146527253833,5,NONE,,
maxfit,2,100,5,3,genericUser,184.13357545454545,8.928164721722718,0.1017278529625436,0.02180427600803819,5,NONE,,
maxfit,2,100,5,3,operaUser,170.64019727891156,15.53759882043072,0.13725096510983711,0.0187162808700637,5,NONE,,
maxfit,2,100,5,4,Aggregate,181.26144846153846,12.014145414775877,0.1016551380956386,0.02230149613964227,5,NONE,,
maxfit,2,100,5,4,ambulanceUser,172.50916279069767,15.667428237209398,0.12381686117484308,0.02042324217727462,5,NONE,,
maxfit,2,100,5,4,genericUser,184.12761454545455,8.926718175941867,0.09744476907181353,0.020582556560863625,5,NONE,,
maxfit,2,100,5,4,operaUser,163.57715286624202,13.440933061593073,0.12508476761029985,0.01522520452965337,5,NONE,,
maxfit,2,100,5,5,Aggregate,182.2200586419753,11.15146833275696,0.09415468877704297,0.020933656441983525,5,NONE,,
maxfit,2,100,5,5,ambulanceUser,172.5047441860465,15.665946335151872,0.11081388857663362,0.023881566837241033,5,NONE,,
maxfit,2,100,5,5,genericUser,184.12260454545455,8.927144028772215,0.08962448080625172,0.017964960590714132,5,NONE,,
maxfit,2,100,5,5,operaUser,171.27207189542483,15.553406807422142,0.12204281411356577,0.01524864445405994,5,NONE,,
maxfit,2,200,5,1,Aggregate,181.76363474903476,12.091933247679382,0.06074322904633285,0.018186567995806775,5,NONE,,
maxfit,2,200,5,1,ambulanceUser,173.74360000000004,15.600244547034277,0.08109544863440879,0.01844619964517164,5,NONE,,
maxfit,2,200,5,1,genericUser,184.72364181818182,8.927551869213838,0.05695250525001632,0.01588126953790123,5,NONE,,
maxfit,2,200,5,1,operaUser,162.46292666666665,12.28640087704144,0.082436204342898,0.014378093071855115,5,NONE,,
maxfit,2,200,5,2,Aggregate,182.42901846153845,11.521055232761158,0.07080695890961841,0.014606898645526218,5,NONE,,
maxfit,2,200,5,2,ambulanceUser,174.3368085106383,15.520257708301752,0.08340743167534759,0.015966340923571527,5,NONE,,
maxfit,2,200,5,2,genericUser,184.72394636363637,8.926773162333186,0.06761865436250895,0.012495720536111594,5,NONE,,
maxfit,2,200,5,2,operaUser,168.41537908496733,15.141460688335252,0.08985867643792642,0.011370172713962718,5,NONE,,
maxfit,2,200,5,3,Aggregate,182.6012044926414,11.376636308851873,0.05594296996902801,0.013713862805903455,5,NONE,,
maxfit,2,200,5,3,ambulanceUser,172.40558536585365,15.713830312777993,0.06972269938870161,0.014681834218214986,5,NONE,,
maxfit,2,200,5,3,genericUser,184.73948181818182,8.926929196411278,0.053074585348094616,0.011984427378776887,5,NONE,,
maxfit,2,200,5,3,operaUser,169.70730666666668,15.386791979118978,0.07321133114782882,0.00989122472357216,5,NONE,,
maxfit,2,200,5,4,Aggregate,182.05152704791342,11.85916117173795,0.08040019418845121,0.017082640041899168,5,NONE,,
maxfit,2,200,5,4,ambulanceUser,172.01574999999997,15.724929367987801,0.1001130478237661,0.018077304921054006,5,NONE,,
maxfit,2,200,5,4,genericUser,184.73059636363638,8.927343649272041,0.07667060917021593,0.014604855631037916,5,NONE,,
maxfit,2,200,5,4,operaUser,165.52201298701297,14.145719098380532,0.10191986545238776,0.013526523024801534,5,NONE,,
maxfit,2,200,5,5,Aggregate,182.83141021671827,11.144209750054198,0.0804295120347123,0.015268937159636332,5,NONE,,
maxfit,2,200,5,5,ambulanceUser,173.74237777777776,15.60078270660116,0.0964110772247466,0.018496013208925695,5,NONE,,
maxfit,2,200,5,5,genericUser,184.72588000000002,8.92733899208899,0.07738269956993409,0.013178320863742297,5,NONE,,
maxfit,2,200,5,5,operaUser,171.437462585034,15.546687570498303,0.09833647310753207,0.013403322330612838,5,NONE,,
maxfit,2,300,5,1,Aggregate,182.6525103926097,11.73410365295194,0.06943713879848398,0.011397702321599501,5,NONE,,
maxfit,2,300,5,1,ambulanceUser,173.57941860465115,15.670271453923368,0.0778199352469652,0.011170071652889997,5,NONE,,
maxfit,2,300,5,1,genericUser,185.18806818181818,8.926747508316769,0.06736703644073974,0.010393427343339352,5,NONE,,
maxfit,2,300,5,1,operaUser,167.2744935897436,14.6635750873344,0.08172337178716339,0.009290344377512732,5,NONE,,
maxfit,2,300,5,2,Aggregate,182.50755529775716,11.859829214468448,0.07698329463252258,0.011345554023218673,5,NONE,,
maxfit,2,300,5,2,ambulanceUser,172.48435,15.716161104874145,0.08837946559641227,0.011377834348816356,5,NONE,,
maxfit,2,300,5,2,genericUser,185.18865545454545,8.927468074872024,0.07473588765607837,0.01012257343494537,5,NONE,,
maxfit,2,300,5,2,operaUser,165.85211764705883,14.08051054132943,0.09016173146607187,0.008632235069089196,5,NONE,,
maxfit,2,300,5,3,Aggregate,181.97074711760183,12.296411876134426,0.06117572527005527,0.012371526713368228,5,NONE,,
maxfit,2,300,5,3,ambulanceUser,172.87104878048783,15.71102211975914,0.07534411916389903,0.01203579578040894,5,NONE,,
maxfit,2,300,5,3,genericUser,185.19028454545455,8.92656890444287,0.058411527287440805,0.0107770601804448,5,NONE,,
maxfit,2,300,5,3,operaUser,162.16822499999998,11.649271429130653,0.07654893546523232,0.00834938074277808,5,NONE,,
maxfit,2,300,5,4,Aggregate,183.20996147919877,11.213210147359522,0.05273540685388011,0.013906995095788624,5,NONE,,
maxfit,2,300,5,4,ambulanceUser,174.20237777777777,15.595848005579283,0.06540773505411927,0.013691424830209045,5,NONE,,
maxfit,2,300,5,4,genericUser,185.17574,8.928390362011024,0.049993247373429306,0.012496167280292172,5,NONE,,
maxfit,2,300,5,4,operaUser,171.72620261437908,15.536566916708516,0.06872312358254103,0.010380410256282198,5,NONE,,
maxfit,2,300,5,5,Aggregate,181.8958888888889,12.349952109578412,0.06713285580189528,0.01508728743471853,5,NONE,,
maxfit,2,300,5,5,ambulanceUser,172.86070731707318,15.707148694533807,0.0851090356929545,0.015754466591443576,5,NONE,,
maxfit,2,300,5,5,genericUser,185.18579727272729,8.926383417136453,0.0638426544835787,0.013008885649340217,5,NONE,,
maxfit,2,300,5,5,operaUser,160.93810322580646,10.42740197759069,0.08572768208973269,0.011427940542337763,5,NONE,,
multiopt,2,100,1,1,Aggregate,57.31464213787761,11.19273752088247,0.052917918031675074,0.016696073090757057,5,NONE,,
